index,url,header,num,num,adress,num
80, "https://www.google.com/", "python scripting - G", 1, 0, 13303662312950112, 0
81, "https://www.google.com/", "python scripting - G", 1, 0, 13303662423202613, 0
82, "https://www.google.com/", "python scripting - G", 1, 0, 13303662445892724, 0
83, "https://www.google.com/", "python scripting - G", 1, 0, 13303662453346472, 0
84, "https://www.google.com/", "python scripting - G", 1, 0, 13303662487994772, 0
85, "https://www.google.com/", "python scripting - G", 1, 0, 13303662492250815, 0
86, "https://www.google.com/", "python scripting - G", 1, 0, 13303662520855094, 0
87, "https://www.google.com/", "click here python sc", 2, 0, 13303662549669994, 0
88, "https://www.google.com/", "click here python sc", 2, 0, 13303662552991506, 0
89, "https://www.google.com/", "click here python sc", 1, 0, 13303662596518184, 0
90, "https://www.google.com/", "click here python sc", 1, 0, 13303662609682213, 0
91, "https://www.fiverr.com/", "Fiverr / rajan_098__", 1, 0, 13303662633642018, 0
92, "https://www.fiverr.com/", "Gigs", 5, 0, 13303662943547876, 0
93, "https://www.fiverr.com/", "Gigs", 1, 0, 13303662821665951, 0
94, "https://www.fiverr.com/", "", 1, 0, 13303662829675187, 0
95, "https://www.fiverr.com/", "", 1, 0, 13303662829675187, 0
96, "https://www.fiverr.com/", "rajan_098__ | | Five", 3, 0, 13303917144677960, 0
97, "https://www.fiverr.com/", "rajan_098__ | | Five", 4, 0, 13303917144677960, 0
98, "https://www.fiverr.com/", "rajan_098__ | | Five", 6, 0, 13303917144677960, 0
99, "https://tests.fiverr.com/", "Fiverr - Freelance S", 1, 0, 13303662910404314, 0
100, "https://www.fiverr.com/", "Complete your python", 4, 0, 13303664185758446, 0
101, "https://www.fiverr.com/", "Fiverr - Freelance S", 3, 0, 13303663974063225, 0
102, "https://www.fiverr.com/", "Create or customize ", 1, 0, 13303663346993867, 0
103, "https://www.fiverr.com/", "Fiverr / Search Resu", 1, 0, 13303663381627915, 0
104, "https://www.fiverr.com/", "Fiverr / Search Resu", 1, 0, 13303663434032802, 0
105, "https://www.fiverr.com/", "Fiverr / Search Resu", 1, 0, 13303663454787325, 0
106, "https://www.fiverr.com/", "Fiverr / Search Resu", 2, 0, 13303663529302826, 0
107, "https://www.fiverr.com/", "Fiverr / Search Resu", 1, 0, 13303663496355288, 0
108, "https://www.fiverr.com/", "Fiverr / Search Resu", 1, 0, 13303663540486596, 0
109, "https://www.fiverr.com/", "Fiverr / Search Resu", 1, 0, 13303663558130473, 0
110, "https://www.fiverr.com/", "Seller Dashboard", 6, 0, 13303917118521706, 0
111, "https://www.fiverr.com/", "Fiverr / Inbox", 1, 0, 13303663691532108, 0
112, "https://www.google.com/", "how to cancer my una", 2, 0, 13303663755407192, 0
113, "https://www.google.com/", "how to cancel my una", 3, 0, 13303663860780486, 0
114, "https://community.fiverr.com/", "The "Unavailable" fe", 1, 0, 13303663763423374, 0
115, "https://www.fiverr.com/", "Fiverr / Search Resu", 1, 0, 13303663955704427, 0
116, "https://www.fiverr.com/", "Fiverr / Search Resu", 1, 0, 13303663965493340, 0
117, "https://www.google.com/", "sembrush - Google Se", 2, 0, 13303736341150150, 0
118, "http://www.semrush.com/", "Semrush - Online Mar", 1, 0, 13303736348975716, 0
119, "https://www.semrush.com/", "SEMrush SEO Toolkit:", 5, 0, 13303736858430844, 0
120, "https://www.semrush.com/", "Log in – Semrush", 2, 0, 13303736788543530, 0
121, "https://www.google.com/", "what is sign in and ", 2, 0, 13303736387727229, 0
122, "https://www.semrush.com/", "Sign up – Semrush", 2, 0, 13303736786100964, 0
123, "https://accounts.google.com/", "Sign in - Google Acc", 2, 0, 13303736474400500, 0
124, "https://accounts.google.com/", "Sign in - Google Acc", 1, 0, 13303736475031172, 0
125, "https://accounts.google.com/", "https://accounts.goo", 2, 0, 13303736480558714, 0
126, "https://www.semrush.com/", "Let’s customize your", 2, 0, 13303736784320083, 0
127, "https://www.semrush.com/", "Choose your trial pl", 2, 0, 13303736776051659, 0
